transaction_id,timestamp,sender_msisdn,receiver_msisdn,amount,currency,transaction_type,operator,status,region,fee,transaction_type_label,txn_date,txn_hour,txn_day_of_week,txn_month,txn_quarter,is_weekend,amount_bucket,is_high_value,time_since_last_txn_sec,is_rapid_succession,total_debit
TXN00004821,2024-01-04 08:20:00,0240124882,0556103199,17.43,GHS,P2P,MTN,SUCCESS,WESTERN,0.19,Peer to Peer Transfer,2024-01-04,8,Thursday,1,1,False,Micro (<50),False,,False,17.62
TXN00004108,2024-01-03 20:27:00,0240127923,0558619347,13.22,GHS,WDR,MTN,SUCCESS,GREATER ACCRA,0.1,Withdrawal,2024-01-03,20,Wednesday,1,1,False,Micro (<50),False,,False,13.32
TXN00001097,2024-01-01 18:16:00,0240128864,0554330880,35.31,GHS,MBP,VODAFONE,SUCCESS,GREATER ACCRA,0.28,Merchant Bill Payment,2024-01-01,18,Monday,1,1,False,Micro (<50),False,,False,35.59
TXN00003780,2024-01-03 14:59:00,0240130429,0557278598,326.93,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,3.45,Peer to Peer Transfer,2024-01-03,14,Wednesday,1,1,False,Medium (200-500),False,,False,330.38
TXN00003922,2024-01-03 17:21:00,0240130459,0559792116,3.34,GHS,P2P,AIRTELTIGO,SUCCESS,ASHANTI,0.04,Peer to Peer Transfer,2024-01-03,17,Wednesday,1,1,False,Micro (<50),False,,False,3.38
TXN00000758,2024-01-01 12:37:00,0240130560,0552275156,37.78,GHS,WDR,MTN,SUCCESS,ASHANTI,0.24,Withdrawal,2024-01-01,12,Monday,1,1,False,Micro (<50),False,,False,38.02
TXN00003344,2024-01-03 07:43:00,0240131177,0558619766,34.29,GHS,MBP,MTN,SUCCESS,ASHANTI,0.46,Merchant Bill Payment,2024-01-03,7,Wednesday,1,1,False,Micro (<50),False,,False,34.75
TXN00002192,2024-01-02 12:31:00,0240131425,0554277989,92.63,GHS,INTL,MTN,SUCCESS,ASHANTI,0.85,International Transfer,2024-01-02,12,Tuesday,1,1,False,Small (50-200),False,,False,93.48
TXN00006577,2024-01-05 13:36:00,0240131578,0557088316,4750.75,GHS,P2P,MTN,SUCCESS,ASHANTI,67.82,Peer to Peer Transfer,2024-01-05,13,Friday,1,1,False,High Value (1k+),True,,False,4818.57
TXN00006610,2024-01-05 14:09:00,0240131994,0559551213,26.64,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.36,Peer to Peer Transfer,2024-01-05,14,Friday,1,1,False,Micro (<50),False,,False,27.0
TXN00005723,2024-01-04 23:22:00,0240134399,0554040014,193.76,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,1.79,Peer to Peer Transfer,2024-01-04,23,Thursday,1,1,False,Small (50-200),False,,False,195.55
TXN00004503,2024-01-04 03:02:00,0240135080,0552007033,3.44,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.02,Peer to Peer Transfer,2024-01-04,3,Thursday,1,1,False,Micro (<50),False,,False,3.46
TXN00003927,2024-01-03 17:26:00,0240138240,0556147494,465.43,GHS,P2P,AIRTELTIGO,SUCCESS,EASTERN,2.85,Peer to Peer Transfer,2024-01-03,17,Wednesday,1,1,False,Medium (200-500),False,,False,468.28
TXN00006530,2024-01-05 12:49:00,0240139547,0557332651,241.1,GHS,P2P,MTN,SUCCESS,ASHANTI,2.6,Peer to Peer Transfer,2024-01-05,12,Friday,1,1,False,Medium (200-500),False,,False,243.7
TXN00009448,2024-01-07 13:27:00,0240144707,0558410772,3231.79,USD,MBP,AIRTELTIGO,SUCCESS,ASHANTI,31.3,Merchant Bill Payment,2024-01-07,13,Sunday,1,1,True,High Value (1k+),True,,False,3263.09
TXN00007506,2024-01-06 05:05:00,0240144728,0559992741,167.45,GHS,P2P,MTN,SUCCESS,ASHANTI,2.21,Peer to Peer Transfer,2024-01-06,5,Saturday,1,1,True,Small (50-200),False,,False,169.66
TXN00008903,2024-01-07 04:22:00,0240144937,0552046509,341.79,GHS,DEP,VODAFONE,SUCCESS,WESTERN,3.96,Deposit,2024-01-07,4,Sunday,1,1,True,Medium (200-500),False,,False,345.75
TXN00001456,2024-01-02 00:15:00,0240145001,0558142814,452.85,GHS,P2P,AIRTELTIGO,SUCCESS,ASHANTI,2.3,Peer to Peer Transfer,2024-01-02,0,Tuesday,1,1,False,Medium (200-500),False,,False,455.15
TXN00009254,2024-01-07 10:13:00,0240145425,0553296172,23.7,GHS,P2P,MTN,SUCCESS,WESTERN,0.27,Peer to Peer Transfer,2024-01-07,10,Sunday,1,1,True,Micro (<50),False,,False,23.97
TXN00009922,2024-01-07 21:21:00,0240146682,0554538495,329.04,GHS,MBP,MTN,SUCCESS,EASTERN,2.12,Merchant Bill Payment,2024-01-07,21,Sunday,1,1,True,Medium (200-500),False,,False,331.16
TXN00005820,2024-01-05 00:59:00,0240148660,0550420253,10.42,GHS,P2P,MTN,SUCCESS,WESTERN,0.06,Peer to Peer Transfer,2024-01-05,0,Friday,1,1,False,Micro (<50),False,,False,10.48
TXN00007477,2024-01-06 04:36:00,0240149150,0557355914,426.28,GHS,P2P,VODAFONE,SUCCESS,EASTERN,2.64,Peer to Peer Transfer,2024-01-06,4,Saturday,1,1,True,Medium (200-500),False,,False,428.92
TXN00009056,2024-01-07 06:55:00,0240150197,0554810560,449.25,GHS,AIRTIME,MTN,SUCCESS,GREATER ACCRA,6.37,Airtime Top-Up,2024-01-07,6,Sunday,1,1,True,Medium (200-500),False,,False,455.62
TXN00002550,2024-01-02 18:29:00,0240150500,0558238116,43.2,GHS,P2P,MTN,PENDING,WESTERN,0.48,Peer to Peer Transfer,2024-01-02,18,Tuesday,1,1,False,Micro (<50),False,,False,43.68
TXN00008510,2024-01-06 21:49:00,0240151136,0556467112,21.13,GHS,MBP,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.23,Merchant Bill Payment,2024-01-06,21,Saturday,1,1,True,Micro (<50),False,,False,21.36
TXN00005590,2024-01-04 21:09:00,0240151382,0551122595,224.24,GHS,DEP,MTN,SUCCESS,WESTERN,1.57,Deposit,2024-01-04,21,Thursday,1,1,False,Medium (200-500),False,,False,225.81
TXN00002274,2024-01-02 13:53:00,0240153449,0554445347,4609.27,GHS,DEP,AIRTELTIGO,SUCCESS,ASHANTI,51.9,Deposit,2024-01-02,13,Tuesday,1,1,False,High Value (1k+),True,,False,4661.17
TXN00005915,2024-01-05 02:34:00,0240154708,0553011905,41.98,GHS,DEP,MTN,SUCCESS,ASHANTI,0.46,Deposit,2024-01-05,2,Friday,1,1,False,Micro (<50),False,,False,42.44
TXN00008217,2024-01-06 16:56:00,0240155555,0551437223,31.07,GHS,P2P,VODAFONE,SUCCESS,ASHANTI,0.34,Peer to Peer Transfer,2024-01-06,16,Saturday,1,1,True,Micro (<50),False,,False,31.41
TXN00002786,2024-01-02 22:25:00,0240157871,0558433342,40.15,GHS,WDR,MTN,SUCCESS,GREATER ACCRA,0.24,Withdrawal,2024-01-02,22,Tuesday,1,1,False,Micro (<50),False,,False,40.39
TXN00005195,2024-01-04 14:34:00,0240159677,0553952415,13.18,GHS,WDR,AIRTELTIGO,SUCCESS,WESTERN,0.16,Withdrawal,2024-01-04,14,Thursday,1,1,False,Micro (<50),False,,False,13.34
TXN00008155,2024-01-06 15:54:00,0240159874,0550841905,52.94,GHS,MBP,MTN,SUCCESS,GREATER ACCRA,0.77,Merchant Bill Payment,2024-01-06,15,Saturday,1,1,True,Small (50-200),False,,False,53.71
TXN00006924,2024-01-05 19:23:00,0240159876,0554111312,36.62,GHS,WDR,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.52,Withdrawal,2024-01-05,19,Friday,1,1,False,Micro (<50),False,,False,37.14
TXN00003424,2024-01-03 09:03:00,0240160121,0552715110,34.81,GHS,MBP,VODAFONE,SUCCESS,WESTERN,0.2,Merchant Bill Payment,2024-01-03,9,Wednesday,1,1,False,Micro (<50),False,,False,35.01
TXN00007576,2024-01-06 06:15:00,0240160369,0550759611,39.59,GHS,AIRTIME,VODAFONE,SUCCESS,WESTERN,0.45,Airtime Top-Up,2024-01-06,6,Saturday,1,1,True,Micro (<50),False,,False,40.04
TXN00002389,2024-01-02 15:48:00,0240161342,0551511073,1055.77,GHS,P2P,AIRTELTIGO,SUCCESS,BRONG-AHAFO,15.69,Peer to Peer Transfer,2024-01-02,15,Tuesday,1,1,False,High Value (1k+),False,,False,1071.46
TXN00008865,2024-01-07 03:44:00,0240163244,0558631516,37.54,GHS,DEP,MTN,SUCCESS,ASHANTI,0.34,Deposit,2024-01-07,3,Sunday,1,1,True,Micro (<50),False,,False,37.88
TXN00004883,2024-01-04 09:22:00,0240163630,0559298571,417.5,GHS,P2P,AIRTELTIGO,SUCCESS,GREATER ACCRA,5.77,Peer to Peer Transfer,2024-01-04,9,Thursday,1,1,False,Medium (200-500),False,,False,423.27
TXN00003254,2024-01-03 06:13:00,0240164493,0556526883,15.38,GHS,DEP,MTN,SUCCESS,ASHANTI,0.09,Deposit,2024-01-03,6,Wednesday,1,1,False,Micro (<50),False,,False,15.47
TXN00001343,2024-01-01 22:22:00,0240164627,0552615032,87.59,GHS,P2P,MTN,SUCCESS,ASHANTI,0.73,Peer to Peer Transfer,2024-01-01,22,Monday,1,1,False,Small (50-200),False,,False,88.32
TXN00008496,2024-01-06 21:35:00,0240164873,0557393844,377.17,GHS,P2P,VODAFONE,SUCCESS,WESTERN,4.15,Peer to Peer Transfer,2024-01-06,21,Saturday,1,1,True,Medium (200-500),False,,False,381.32
TXN00009926,2024-01-07 21:25:00,0240164916,0554477084,30.07,GHS,INTL,MTN,SUCCESS,ASHANTI,0.16,International Transfer,2024-01-07,21,Sunday,1,1,True,Micro (<50),False,,False,30.23
TXN00009424,2024-01-07 13:03:00,0240165549,0551749896,7.12,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.11,Peer to Peer Transfer,2024-01-07,13,Sunday,1,1,True,Micro (<50),False,,False,7.23
TXN00003292,2024-01-03 06:51:00,0240165656,0550931597,350.66,GHS,MBP,VODAFONE,SUCCESS,EASTERN,2.68,Merchant Bill Payment,2024-01-03,6,Wednesday,1,1,False,Medium (200-500),False,,False,353.34
TXN00000863,2024-01-01 14:22:00,0240165851,0553535943,6.3,GHS,P2P,VODAFONE,SUCCESS,ASHANTI,0.03,Peer to Peer Transfer,2024-01-01,14,Monday,1,1,False,Micro (<50),False,,False,6.33
TXN00002781,2024-01-02 22:20:00,0240166446,0550986779,34.32,GHS,P2P,AIRTELTIGO,SUCCESS,ASHANTI,0.35,Peer to Peer Transfer,2024-01-02,22,Tuesday,1,1,False,Micro (<50),False,,False,34.67
TXN00004435,2024-01-04 01:54:00,0240171805,0552938368,46.05,GHS,WDR,MTN,SUCCESS,WESTERN,0.37,Withdrawal,2024-01-04,1,Thursday,1,1,False,Micro (<50),False,,False,46.42
TXN00000376,2024-01-01 06:15:00,0240172474,0553047001,25.18,GHS,MBP,MTN,SUCCESS,WESTERN,0.23,Merchant Bill Payment,2024-01-01,6,Monday,1,1,False,Micro (<50),False,,False,25.41
TXN00005873,2024-01-05 01:52:00,0240173341,0551578053,2518.75,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,17.84,Peer to Peer Transfer,2024-01-05,1,Friday,1,1,False,High Value (1k+),False,,False,2536.59
TXN00009813,2024-01-07 19:32:00,0240173643,0555685690,44.96,GHS,MBP,VODAFONE,SUCCESS,WESTERN,0.45,Merchant Bill Payment,2024-01-07,19,Sunday,1,1,True,Micro (<50),False,,False,45.41
TXN00001781,2024-01-02 05:40:00,0240175674,0557905871,15.51,GHS,MBP,MTN,SUCCESS,WESTERN,0.22,Merchant Bill Payment,2024-01-02,5,Tuesday,1,1,False,Micro (<50),False,,False,15.73
TXN00009298,2024-01-07 10:57:00,0240179340,0551335057,393.35,GHS,DEP,AIRTELTIGO,SUCCESS,WESTERN,4.89,Deposit,2024-01-07,10,Sunday,1,1,True,Medium (200-500),False,,False,398.24
TXN00007700,2024-01-06 08:19:00,0240179581,0554113529,43.86,GHS,P2P,VODAFONE,SUCCESS,GREATER ACCRA,0.35,Peer to Peer Transfer,2024-01-06,8,Saturday,1,1,True,Micro (<50),False,,False,44.21
TXN00008299,2024-01-06 18:18:00,0240181143,0556735521,8.24,GHS,P2P,VODAFONE,FAILED,BRONG-AHAFO,0.11,Peer to Peer Transfer,2024-01-06,18,Saturday,1,1,True,Micro (<50),False,,False,8.35
TXN00009342,2024-01-07 11:41:00,0240185619,0554369320,32.58,GHS,MBP,MTN,SUCCESS,ASHANTI,0.39,Merchant Bill Payment,2024-01-07,11,Sunday,1,1,True,Micro (<50),False,,False,32.97
TXN00008817,2024-01-07 02:56:00,0240185925,0553255238,13.83,GHS,P2P,MTN,SUCCESS,BRONG-AHAFO,0.13,Peer to Peer Transfer,2024-01-07,2,Sunday,1,1,True,Micro (<50),False,,False,13.96
TXN00007114,2024-01-05 22:33:00,0240187307,0556386912,45.2,GHS,MBP,MTN,SUCCESS,BRONG-AHAFO,0.52,Merchant Bill Payment,2024-01-05,22,Friday,1,1,False,Micro (<50),False,,False,45.72
TXN00007199,2024-01-05 23:58:00,0240187999,0553427388,236.23,GHS,P2P,VODAFONE,SUCCESS,ASHANTI,2.63,Peer to Peer Transfer,2024-01-05,23,Friday,1,1,False,Medium (200-500),False,,False,238.86
TXN00003586,2024-01-03 11:45:00,0240188627,0552484015,2.05,GHS,P2P,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.02,Peer to Peer Transfer,2024-01-03,11,Wednesday,1,1,False,Micro (<50),False,,False,2.07
TXN00008934,2024-01-07 04:53:00,0240189051,0554314208,308.33,GHS,MBP,MTN,SUCCESS,EASTERN,2.1,Merchant Bill Payment,2024-01-07,4,Sunday,1,1,True,Medium (200-500),False,,False,310.43
TXN00007550,2024-01-06 05:49:00,0240189339,0555120698,377.71,GHS,WDR,VODAFONE,SUCCESS,BRONG-AHAFO,5.14,Withdrawal,2024-01-06,5,Saturday,1,1,True,Medium (200-500),False,,False,382.85
TXN00009854,2024-01-07 20:13:00,0240190576,0556603429,26.96,GHS,MBP,VODAFONE,SUCCESS,GREATER ACCRA,0.29,Merchant Bill Payment,2024-01-07,20,Sunday,1,1,True,Micro (<50),False,,False,27.25
TXN00008131,2024-01-06 15:30:00,0240190598,0553615750,302.0,GHS,MBP,VODAFONE,PENDING,EASTERN,3.21,Merchant Bill Payment,2024-01-06,15,Saturday,1,1,True,Medium (200-500),False,,False,305.21
TXN00004962,2024-01-04 10:41:00,0240190832,0550880237,38.67,GHS,P2P,AIRTELTIGO,SUCCESS,EASTERN,0.36,Peer to Peer Transfer,2024-01-04,10,Thursday,1,1,False,Micro (<50),False,,False,39.03
TXN00009751,2024-01-07 18:30:00,0240191427,0557642661,48.21,GHS,MBP,MTN,SUCCESS,NORTHERN,0.66,Merchant Bill Payment,2024-01-07,18,Sunday,1,1,True,Micro (<50),False,,False,48.87
TXN00004549,2024-01-04 03:48:00,0240191539,0558221847,1458.35,GHS,DEP,AIRTELTIGO,SUCCESS,GREATER ACCRA,7.36,Deposit,2024-01-04,3,Thursday,1,1,False,High Value (1k+),False,,False,1465.71
TXN00002638,2024-01-02 19:57:00,0240193413,0559528546,360.34,GHS,P2P,VODAFONE,SUCCESS,WESTERN,3.35,Peer to Peer Transfer,2024-01-02,19,Tuesday,1,1,False,Medium (200-500),False,,False,363.69
TXN00007471,2024-01-06 04:30:00,0240195096,0554357890,3208.34,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,17.02,Peer to Peer Transfer,2024-01-06,4,Saturday,1,1,True,High Value (1k+),True,,False,3225.36
TXN00006197,2024-01-05 07:16:00,0240197538,0554040286,35.8,GHS,P2P,AIRTELTIGO,SUCCESS,EASTERN,0.48,Peer to Peer Transfer,2024-01-05,7,Friday,1,1,False,Micro (<50),False,,False,36.28
TXN00004067,2024-01-03 19:46:00,0240199207,0552852759,48.24,GHS,MBP,MTN,SUCCESS,GREATER ACCRA,0.68,Merchant Bill Payment,2024-01-03,19,Wednesday,1,1,False,Micro (<50),False,,False,48.92
TXN00000601,2024-01-01 10:00:00,0240199763,0554557341,10.49,GHS,MBP,MTN,SUCCESS,ASHANTI,0.09,Merchant Bill Payment,2024-01-01,10,Monday,1,1,False,Micro (<50),False,,False,10.58
TXN00008317,2024-01-06 18:36:00,0240202575,0551192450,240.68,GHS,MBP,AIRTELTIGO,SUCCESS,ASHANTI,2.0,Merchant Bill Payment,2024-01-06,18,Saturday,1,1,True,Medium (200-500),False,,False,242.68
TXN00002175,2024-01-02 12:14:00,0240204327,0554010735,33.55,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.25,Peer to Peer Transfer,2024-01-02,12,Tuesday,1,1,False,Micro (<50),False,,False,33.8
TXN00000783,2024-01-01 13:02:00,0240205961,0552458962,45.93,GHS,INTL,MTN,SUCCESS,ASHANTI,0.53,International Transfer,2024-01-01,13,Monday,1,1,False,Micro (<50),False,,False,46.46
TXN00001009,2024-01-01 16:48:00,0240207261,0550792387,34.13,GHS,DEP,MTN,SUCCESS,NORTHERN,0.42,Deposit,2024-01-01,16,Monday,1,1,False,Micro (<50),False,,False,34.55
TXN00009304,2024-01-07 11:03:00,0240207627,0554163583,13.71,GHS,WDR,MTN,SUCCESS,NORTHERN,0.15,Withdrawal,2024-01-07,11,Sunday,1,1,True,Micro (<50),False,,False,13.86
TXN00005416,2024-01-04 18:15:00,0240207693,0552351128,37.89,GHS,P2P,AIRTELTIGO,SUCCESS,EASTERN,0.27,Peer to Peer Transfer,2024-01-04,18,Thursday,1,1,False,Micro (<50),False,,False,38.16
TXN00009798,2024-01-07 19:17:00,0240209531,0557463166,370.55,GHS,INTL,AIRTELTIGO,SUCCESS,GREATER ACCRA,3.69,International Transfer,2024-01-07,19,Sunday,1,1,True,Medium (200-500),False,,False,374.24
TXN00008208,2024-01-06 16:47:00,0240211212,0550739703,36.35,GHS,DEP,MTN,SUCCESS,BRONG-AHAFO,0.37,Deposit,2024-01-06,16,Saturday,1,1,True,Micro (<50),False,,False,36.72
TXN00005212,2024-01-04 14:51:00,0240213390,0552286307,27.24,GHS,MBP,MTN,SUCCESS,EASTERN,0.26,Merchant Bill Payment,2024-01-04,14,Thursday,1,1,False,Micro (<50),False,,False,27.5
TXN00002162,2024-01-02 12:01:00,0240215753,0555682578,305.14,GHS,P2P,MTN,SUCCESS,WESTERN,4.16,Peer to Peer Transfer,2024-01-02,12,Tuesday,1,1,False,Medium (200-500),False,,False,309.3
TXN00008872,2024-01-07 03:51:00,0240216030,0550296999,17.99,GHS,DEP,MTN,SUCCESS,BRONG-AHAFO,0.2,Deposit,2024-01-07,3,Sunday,1,1,True,Micro (<50),False,,False,18.19
TXN00007851,2024-01-06 10:50:00,0240216822,0556656863,37.57,GHS,P2P,AIRTELTIGO,SUCCESS,EASTERN,0.43,Peer to Peer Transfer,2024-01-06,10,Saturday,1,1,True,Micro (<50),False,,False,38.0
TXN00009840,2024-01-07 19:59:00,0240217062,0558500146,2382.54,GHS,P2P,AIRTELTIGO,SUCCESS,GREATER ACCRA,22.28,Peer to Peer Transfer,2024-01-07,19,Sunday,1,1,True,High Value (1k+),False,,False,2404.82
TXN00002705,2024-01-02 21:04:00,0240220319,0552725670,3427.79,GHS,P2P,AIRTELTIGO,SUCCESS,GREATER ACCRA,31.34,Peer to Peer Transfer,2024-01-02,21,Tuesday,1,1,False,High Value (1k+),True,,False,3459.13
TXN00007183,2024-01-05 23:42:00,0240221342,0559061382,481.5,GHS,DEP,MTN,SUCCESS,EASTERN,3.64,Deposit,2024-01-05,23,Friday,1,1,False,Medium (200-500),False,,False,485.14
TXN00007844,2024-01-06 10:43:00,0240222410,0551557620,17.73,GHS,P2P,MTN,SUCCESS,ASHANTI,0.2,Peer to Peer Transfer,2024-01-06,10,Saturday,1,1,True,Micro (<50),False,,False,17.93
TXN00000957,2024-01-01 15:56:00,0240223343,0555819398,20.77,GHS,INTL,MTN,SUCCESS,EASTERN,0.17,International Transfer,2024-01-01,15,Monday,1,1,False,Micro (<50),False,,False,20.94
TXN00004627,2024-01-04 05:06:00,0240224443,0556750780,17.31,GHS,P2P,AIRTELTIGO,SUCCESS,ASHANTI,0.2,Peer to Peer Transfer,2024-01-04,5,Thursday,1,1,False,Micro (<50),False,,False,17.51
TXN00003089,2024-01-03 03:28:00,0240226259,0557905642,35.05,GHS,WDR,MTN,SUCCESS,ASHANTI,0.22,Withdrawal,2024-01-03,3,Wednesday,1,1,False,Micro (<50),False,,False,35.27
TXN00004232,2024-01-03 22:31:00,0240226388,0556446745,35.54,GHS,WDR,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.4,Withdrawal,2024-01-03,22,Wednesday,1,1,False,Micro (<50),False,,False,35.94
TXN00002672,2024-01-02 20:31:00,0240228221,0557594301,5.62,GHS,MBP,AIRTELTIGO,SUCCESS,WESTERN,0.05,Merchant Bill Payment,2024-01-02,20,Tuesday,1,1,False,Micro (<50),False,,False,5.67
TXN00007435,2024-01-06 03:54:00,0240230747,0559014524,5.0,GHS,MBP,MTN,SUCCESS,WESTERN,0.06,Merchant Bill Payment,2024-01-06,3,Saturday,1,1,True,Micro (<50),False,,False,5.06
TXN00003000,2024-01-03 01:59:00,0240231258,0559530228,143.41,GHS,DEP,MTN,SUCCESS,NORTHERN,1.65,Deposit,2024-01-03,1,Wednesday,1,1,False,Small (50-200),False,,False,145.06
TXN00002475,2024-01-02 17:14:00,0240232764,0554917763,34.39,GHS,WDR,MTN,SUCCESS,GREATER ACCRA,0.43,Withdrawal,2024-01-02,17,Tuesday,1,1,False,Micro (<50),False,,False,34.82
TXN00005738,2024-01-04 23:37:00,0240232859,0558907911,37.8,GHS,DEP,MTN,SUCCESS,BRONG-AHAFO,0.44,Deposit,2024-01-04,23,Thursday,1,1,False,Micro (<50),False,,False,38.24
TXN00009097,2024-01-07 07:36:00,0240233434,0556636024,33.41,GHS,DEP,AIRTELTIGO,SUCCESS,ASHANTI,0.28,Deposit,2024-01-07,7,Sunday,1,1,True,Micro (<50),False,,False,33.69
TXN00000915,2024-01-01 15:14:00,0240233639,0558460219,43.09,GHS,MBP,VODAFONE,SUCCESS,ASHANTI,0.26,Merchant Bill Payment,2024-01-01,15,Monday,1,1,False,Micro (<50),False,,False,43.35
TXN00002199,2024-01-02 12:38:00,0240233647,0559907256,15.35,GHS,MBP,MTN,SUCCESS,GREATER ACCRA,0.22,Merchant Bill Payment,2024-01-02,12,Tuesday,1,1,False,Micro (<50),False,,False,15.57
TXN00001582,2024-01-02 02:21:00,0240234412,0555230694,13.29,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.11,Peer to Peer Transfer,2024-01-02,2,Tuesday,1,1,False,Micro (<50),False,,False,13.4
TXN00002909,2024-01-03 00:28:00,0240235458,0554334520,39.53,GHS,P2P,AIRTELTIGO,SUCCESS,EASTERN,0.4,Peer to Peer Transfer,2024-01-03,0,Wednesday,1,1,False,Micro (<50),False,,False,39.93
TXN00002739,2024-01-02 21:38:00,0240236175,0557432746,423.96,GHS,MBP,VODAFONE,SUCCESS,ASHANTI,2.24,Merchant Bill Payment,2024-01-02,21,Tuesday,1,1,False,Medium (200-500),False,,False,426.2
TXN00005070,2024-01-04 12:29:00,0240238072,0551399618,47.31,GHS,WDR,VODAFONE,SUCCESS,GREATER ACCRA,0.63,Withdrawal,2024-01-04,12,Thursday,1,1,False,Micro (<50),False,,False,47.94
TXN00003109,2024-01-03 03:48:00,0240238715,0551586649,48.51,GHS,MBP,VODAFONE,SUCCESS,NORTHERN,0.68,Merchant Bill Payment,2024-01-03,3,Wednesday,1,1,False,Micro (<50),False,,False,49.19
TXN00006285,2024-01-05 08:44:00,0240238739,0556418679,9.86,GHS,WDR,MTN,SUCCESS,GREATER ACCRA,0.12,Withdrawal,2024-01-05,8,Friday,1,1,False,Micro (<50),False,,False,9.98
TXN00009442,2024-01-07 13:21:00,0240239409,0554029154,29.47,GHS,P2P,MTN,FAILED,GREATER ACCRA,0.21,Peer to Peer Transfer,2024-01-07,13,Sunday,1,1,True,Micro (<50),False,,False,29.68
TXN00001168,2024-01-01 19:27:00,0240239787,0550922667,11.23,GHS,DEP,MTN,SUCCESS,ASHANTI,0.17,Deposit,2024-01-01,19,Monday,1,1,False,Micro (<50),False,,False,11.4
TXN00003556,2024-01-03 11:15:00,0240240098,0555321078,197.24,GHS,WDR,MTN,SUCCESS,WESTERN,1.25,Withdrawal,2024-01-03,11,Wednesday,1,1,False,Small (50-200),False,,False,198.49
TXN00008574,2024-01-06 22:53:00,0240241472,0559541609,36.52,GHS,P2P,AIRTELTIGO,SUCCESS,NORTHERN,0.19,Peer to Peer Transfer,2024-01-06,22,Saturday,1,1,True,Micro (<50),False,,False,36.71
TXN00000565,2024-01-01 09:24:00,0240241489,0557190607,3.28,GHS,MBP,MTN,SUCCESS,EASTERN,0.04,Merchant Bill Payment,2024-01-01,9,Monday,1,1,False,Micro (<50),False,,False,3.32
TXN00007133,2024-01-05 22:52:00,0240241890,0556727754,4309.48,GHS,WDR,MTN,SUCCESS,WESTERN,48.87,Withdrawal,2024-01-05,22,Friday,1,1,False,High Value (1k+),True,,False,4358.35
TXN00008069,2024-01-06 14:28:00,0240242400,0552224346,32.84,GHS,MBP,MTN,SUCCESS,GREATER ACCRA,0.22,Merchant Bill Payment,2024-01-06,14,Saturday,1,1,True,Micro (<50),False,,False,33.06
TXN00000913,2024-01-01 15:12:00,0240243386,0556670546,324.61,GHS,DEP,MTN,SUCCESS,GREATER ACCRA,4.69,Deposit,2024-01-01,15,Monday,1,1,False,Medium (200-500),False,,False,329.3
TXN00003430,2024-01-03 09:09:00,0240245176,0558718987,17.1,GHS,WDR,MTN,SUCCESS,BRONG-AHAFO,0.14,Withdrawal,2024-01-03,9,Wednesday,1,1,False,Micro (<50),False,,False,17.24
TXN00005200,2024-01-04 14:39:00,0240245212,0552045869,27.6,GHS,P2P,AIRTELTIGO,SUCCESS,ASHANTI,0.3,Peer to Peer Transfer,2024-01-04,14,Thursday,1,1,False,Micro (<50),False,,False,27.9
TXN00006663,2024-01-05 15:02:00,0240245229,0553500146,43.58,GHS,P2P,MTN,SUCCESS,EASTERN,0.22,Peer to Peer Transfer,2024-01-05,15,Friday,1,1,False,Micro (<50),False,,False,43.8
TXN00002843,2024-01-02 23:22:00,0240245475,0559457540,376.08,GHS,P2P,MTN,SUCCESS,BRONG-AHAFO,4.62,Peer to Peer Transfer,2024-01-02,23,Tuesday,1,1,False,Medium (200-500),False,,False,380.7
TXN00009099,2024-01-07 07:38:00,0240246897,0559397456,395.63,GHS,P2P,MTN,FAILED,EASTERN,3.15,Peer to Peer Transfer,2024-01-07,7,Sunday,1,1,True,Medium (200-500),False,,False,398.78
TXN00008543,2024-01-06 22:22:00,0240250650,0559424988,4592.02,GHS,WDR,MTN,SUCCESS,GREATER ACCRA,44.29,Withdrawal,2024-01-06,22,Saturday,1,1,True,High Value (1k+),True,,False,4636.31
TXN00001898,2024-01-02 07:37:00,0240251000,0558591103,44.89,GHS,DEP,VODAFONE,SUCCESS,ASHANTI,0.61,Deposit,2024-01-02,7,Tuesday,1,1,False,Micro (<50),False,,False,45.5
TXN00009681,2024-01-07 17:20:00,0240251153,0558097120,42.4,GHS,DEP,MTN,SUCCESS,EASTERN,0.33,Deposit,2024-01-07,17,Sunday,1,1,True,Micro (<50),False,,False,42.73
TXN00004531,2024-01-04 03:30:00,0240252638,0551223720,26.66,GHS,DEP,VODAFONE,SUCCESS,BRONG-AHAFO,0.13,Deposit,2024-01-04,3,Thursday,1,1,False,Micro (<50),False,,False,26.79
